,virtual-networks-id,virtual-nodes-id,substrate-nodes-id,cpu-demand,max-cpu-demand,virtual-topology,substrate-topology,mapping-algorithm,percentage-infra-resources
36,7,30378,25268,8.53,25,redge,redge,BFS-coordinated-VNE,5
37,7,30379,25218,12.781,25,redge,redge,BFS-coordinated-VNE,5
38,7,30380,25170,11.57,25,redge,redge,BFS-coordinated-VNE,5
39,7,30381,25172,21.633,25,redge,redge,BFS-coordinated-VNE,5
40,7,30382,25182,3.473,25,redge,redge,BFS-coordinated-VNE,5
41,7,30383,25176,1.354,25,redge,redge,BFS-coordinated-VNE,5
42,8,30399,25175,7.392,25,redge,redge,BFS-coordinated-VNE,5
43,8,30400,25171,17.251,25,redge,redge,BFS-coordinated-VNE,5
44,8,30401,25262,11.939,25,redge,redge,BFS-coordinated-VNE,5
45,8,30402,25169,16.874,25,redge,redge,BFS-coordinated-VNE,5
46,8,30403,25233,16.151,25,redge,redge,BFS-coordinated-VNE,5
47,8,30404,25182,17.369,25,redge,redge,BFS-coordinated-VNE,5
48,9,30423,25233,19.017,25,redge,redge,BFS-coordinated-VNE,5
49,9,30424,25175,1.532,25,redge,redge,BFS-coordinated-VNE,5
50,9,30425,25262,22.683,25,redge,redge,BFS-coordinated-VNE,5
51,9,30426,25170,9.068,25,redge,redge,BFS-coordinated-VNE,5
52,9,30427,25171,9.63,25,redge,redge,BFS-coordinated-VNE,5
53,9,30428,25169,12.297,25,redge,redge,BFS-coordinated-VNE,5
54,10,30450,25171,16.243,25,redge,redge,BFS-coordinated-VNE,5
55,10,30451,25169,16.716,25,redge,redge,BFS-coordinated-VNE,5
56,10,30452,25233,13.64,25,redge,redge,BFS-coordinated-VNE,5
57,10,30453,25175,23.081,25,redge,redge,BFS-coordinated-VNE,5
58,10,30454,25170,1.398,25,redge,redge,BFS-coordinated-VNE,5
59,10,30455,25262,19.729,25,redge,redge,BFS-coordinated-VNE,5
60,11,30472,25267,13.286,25,redge,redge,BFS-coordinated-VNE,5
61,11,30473,25174,2.575,25,redge,redge,BFS-coordinated-VNE,5
62,11,30474,25215,23.315,25,redge,redge,BFS-coordinated-VNE,5
63,11,30475,25170,18.606,25,redge,redge,BFS-coordinated-VNE,5
64,11,30476,25182,2.718,25,redge,redge,BFS-coordinated-VNE,5
65,11,30477,25171,7.031,25,redge,redge,BFS-coordinated-VNE,5
66,12,30495,25182,3.97,25,redge,redge,BFS-coordinated-VNE,5
67,12,30496,25233,13.575,25,redge,redge,BFS-coordinated-VNE,5
68,12,30497,25171,21.805,25,redge,redge,BFS-coordinated-VNE,5
69,12,30498,25175,12.039,25,redge,redge,BFS-coordinated-VNE,5
70,12,30499,25169,22.734,25,redge,redge,BFS-coordinated-VNE,5
