,virtual-networks-id,virtual-nodes-id,substrate-nodes-id,cpu-demand,max-cpu-demand,virtual-topology,substrate-topology,mapping-algorithm,percentage-infra-resources
119,20,28769,23301,18.532,25,grid,redge,BFS-coordinated-VNE,5
120,21,28775,23306,4.735,25,grid,redge,BFS-coordinated-VNE,5
121,21,28774,23301,4.736,25,grid,redge,BFS-coordinated-VNE,5
122,21,28778,23399,3.039,25,grid,redge,BFS-coordinated-VNE,5
123,21,28781,23393,23.815,25,grid,redge,BFS-coordinated-VNE,5
124,21,28784,23364,8.014,25,grid,redge,BFS-coordinated-VNE,5
125,21,28789,23302,22.218,25,grid,redge,BFS-coordinated-VNE,5
126,22,28795,23301,12.049,25,grid,redge,BFS-coordinated-VNE,5
127,22,28794,23388,23.967,25,grid,redge,BFS-coordinated-VNE,5
128,22,28798,23304,7.572,25,grid,redge,BFS-coordinated-VNE,5
129,22,28801,23398,11.263,25,grid,redge,BFS-coordinated-VNE,5
130,22,28804,23300,2.062,25,grid,redge,BFS-coordinated-VNE,5
131,22,28809,23302,7.173,25,grid,redge,BFS-coordinated-VNE,5
132,23,28815,23300,11.512,25,grid,redge,BFS-coordinated-VNE,5
133,23,28814,23364,9.752,25,grid,redge,BFS-coordinated-VNE,5
134,23,28818,23399,6.036,25,grid,redge,BFS-coordinated-VNE,5
135,23,28821,23393,13.399,25,grid,redge,BFS-coordinated-VNE,5
136,23,28824,23301,1.976,25,grid,redge,BFS-coordinated-VNE,5
137,23,28829,23398,13.624,25,grid,redge,BFS-coordinated-VNE,5
138,24,28835,23307,16.794,25,grid,redge,BFS-coordinated-VNE,5
139,24,28834,23397,11.551,25,grid,redge,BFS-coordinated-VNE,5
140,24,28838,23300,16.583,25,grid,redge,BFS-coordinated-VNE,5
141,24,28841,23309,23.482,25,grid,redge,BFS-coordinated-VNE,5
142,24,28844,23348,21.49,25,grid,redge,BFS-coordinated-VNE,5
143,24,28849,23399,22.01,25,grid,redge,BFS-coordinated-VNE,5
144,25,28855,23302,1.2,25,grid,redge,BFS-coordinated-VNE,5
145,25,28854,23396,9.546,25,grid,redge,BFS-coordinated-VNE,5
146,25,28858,23304,9.051,25,grid,redge,BFS-coordinated-VNE,5
147,25,28861,23398,17.213,25,grid,redge,BFS-coordinated-VNE,5
148,25,28864,23388,18.348,25,grid,redge,BFS-coordinated-VNE,5
149,25,28869,23301,24.902,25,grid,redge,BFS-coordinated-VNE,5
