,virtual-networks-id,virtual-nodes-id,substrate-nodes-id,cpu-demand,max-cpu-demand,virtual-topology,substrate-topology,mapping-algorithm,percentage-infra-resources
69,12,35513,35031,12.306,25,redge,grid,BFS-coordinated-VNE,5
70,12,35514,35026,7.147,25,redge,grid,BFS-coordinated-VNE,5
71,12,35515,35021,11.873,25,redge,grid,BFS-coordinated-VNE,5
72,13,35535,34834,21.014,25,redge,grid,BFS-coordinated-VNE,5
73,13,35536,34882,0.561,25,redge,grid,BFS-coordinated-VNE,5
74,13,35537,34829,18.7,25,redge,grid,BFS-coordinated-VNE,5
75,13,35538,34826,19.024,25,redge,grid,BFS-coordinated-VNE,5
76,13,35539,34802,23.198,25,redge,grid,BFS-coordinated-VNE,5
77,13,35540,34839,6.934,25,redge,grid,BFS-coordinated-VNE,5
78,14,35553,34829,2.081,25,redge,grid,BFS-coordinated-VNE,5
79,14,35554,34839,17.825,25,redge,grid,BFS-coordinated-VNE,5
80,14,35555,34834,12.623,25,redge,grid,BFS-coordinated-VNE,5
81,14,35556,34882,2.116,25,redge,grid,BFS-coordinated-VNE,5
82,14,35557,34799,0.879,25,redge,grid,BFS-coordinated-VNE,5
83,14,35558,34802,23.463,25,redge,grid,BFS-coordinated-VNE,5
84,15,35576,35031,9.39,25,redge,grid,BFS-coordinated-VNE,5
85,15,35577,34993,17.625,25,redge,grid,BFS-coordinated-VNE,5
86,15,35578,35041,17.008,25,redge,grid,BFS-coordinated-VNE,5
87,15,35579,35089,17.04,25,redge,grid,BFS-coordinated-VNE,5
88,15,35580,35036,12.775,25,redge,grid,BFS-coordinated-VNE,5
89,15,35581,35046,20.829,25,redge,grid,BFS-coordinated-VNE,5
90,16,35597,35036,14.256,25,redge,grid,BFS-coordinated-VNE,5
91,16,35598,34993,8.73,25,redge,grid,BFS-coordinated-VNE,5
92,16,35599,35041,19.203,25,redge,grid,BFS-coordinated-VNE,5
93,16,35600,35046,12.123,25,redge,grid,BFS-coordinated-VNE,5
94,16,35601,35031,20.448,25,redge,grid,BFS-coordinated-VNE,5
95,16,35602,35089,6.319,25,redge,grid,BFS-coordinated-VNE,5
96,17,35618,35243,18.933,25,redge,grid,BFS-coordinated-VNE,5
97,17,35619,35190,12.942,25,redge,grid,BFS-coordinated-VNE,5
98,17,35620,35185,0.373,25,redge,grid,BFS-coordinated-VNE,5
99,17,35621,35195,7.145,25,redge,grid,BFS-coordinated-VNE,5
100,17,35622,35147,14.044,25,redge,grid,BFS-coordinated-VNE,5
101,17,35623,35200,24.282,25,redge,grid,BFS-coordinated-VNE,5
102,18,35637,34993,8.717,25,redge,grid,BFS-coordinated-VNE,5
103,18,35638,35036,23.28,25,redge,grid,BFS-coordinated-VNE,5
104,18,35639,35031,12.381,25,redge,grid,BFS-coordinated-VNE,5
105,18,35640,35041,22.567,25,redge,grid,BFS-coordinated-VNE,5
106,18,35641,35089,18.543,25,redge,grid,BFS-coordinated-VNE,5
107,18,35642,35046,18.154,25,redge,grid,BFS-coordinated-VNE,5
108,19,35665,35185,18.177,25,redge,grid,BFS-coordinated-VNE,5
109,19,35666,35190,15.481,25,redge,grid,BFS-coordinated-VNE,5
110,19,35667,35195,0.727,25,redge,grid,BFS-coordinated-VNE,5
111,19,35668,35147,21.111,25,redge,grid,BFS-coordinated-VNE,5
112,19,35669,35243,6.232,25,redge,grid,BFS-coordinated-VNE,5
113,19,35670,35200,1.899,25,redge,grid,BFS-coordinated-VNE,5
114,20,35684,34882,4.969,25,redge,grid,BFS-coordinated-VNE,5
115,20,35685,34930,2.98,25,redge,grid,BFS-coordinated-VNE,5
116,20,35686,34839,6.124,25,redge,grid,BFS-coordinated-VNE,5
117,20,35687,34829,3.095,25,redge,grid,BFS-coordinated-VNE,5
118,20,35688,34834,23.358,25,redge,grid,BFS-coordinated-VNE,5
119,20,35689,34802,14.712,25,redge,grid,BFS-coordinated-VNE,5
120,21,35706,34950,13.85,25,redge,grid,BFS-coordinated-VNE,5
121,21,35707,35003,1.882,25,redge,grid,BFS-coordinated-VNE,5
122,21,35708,35094,6.178,25,redge,grid,BFS-coordinated-VNE,5
123,21,35709,34993,20.67,25,redge,grid,BFS-coordinated-VNE,5
124,21,35710,34998,17.71,25,redge,grid,BFS-coordinated-VNE,5
125,21,35711,35046,22.003,25,redge,grid,BFS-coordinated-VNE,5
126,22,35722,35026,18.796,25,redge,grid,BFS-coordinated-VNE,5
127,22,35723,35074,7.417,25,redge,grid,BFS-coordinated-VNE,5
128,22,35724,34978,23.364,25,redge,grid,BFS-coordinated-VNE,5
129,22,35725,34973,6.983,25,redge,grid,BFS-coordinated-VNE,5
130,22,35726,34930,23.615,25,redge,grid,BFS-coordinated-VNE,5
131,22,35727,35021,7.919,25,redge,grid,BFS-coordinated-VNE,5
132,23,35740,35046,0.753,25,redge,grid,BFS-coordinated-VNE,5
133,23,35741,35147,20.902,25,redge,grid,BFS-coordinated-VNE,5
134,23,35742,35094,2.538,25,redge,grid,BFS-coordinated-VNE,5
135,23,35743,35003,3.918,25,redge,grid,BFS-coordinated-VNE,5
136,23,35744,35051,6.709,25,redge,grid,BFS-coordinated-VNE,5
137,23,35745,35099,19.753,25,redge,grid,BFS-coordinated-VNE,5
138,24,35761,35117,5.229,25,redge,grid,BFS-coordinated-VNE,5
139,24,35762,34970,3.33,25,redge,grid,BFS-coordinated-VNE,5
140,24,35763,34973,8.539,25,redge,grid,BFS-coordinated-VNE,5
141,24,35764,35021,17.166,25,redge,grid,BFS-coordinated-VNE,5
142,24,35765,34925,23.397,25,redge,grid,BFS-coordinated-VNE,5
143,24,35766,35069,20.739,25,redge,grid,BFS-coordinated-VNE,5
144,25,35779,34826,8.33,25,redge,grid,BFS-coordinated-VNE,5
145,25,35780,34882,10.903,25,redge,grid,BFS-coordinated-VNE,5
146,25,35781,34829,10.588,25,redge,grid,BFS-coordinated-VNE,5
147,25,35782,34834,17.659,25,redge,grid,BFS-coordinated-VNE,5
148,25,35783,34802,22.341,25,redge,grid,BFS-coordinated-VNE,5
149,25,35784,34839,9.658,25,redge,grid,BFS-coordinated-VNE,5
