,virtual-networks-id,virtual-nodes-id,substrate-nodes-id,cpu-demand,max-cpu-demand,virtual-topology,substrate-topology,mapping-algorithm,percentage-infra-resources
118,20,23751,22950,6.449,25,grid,grid,BFS-coordinated-VNE,5
119,20,23754,22906,21.712,25,grid,grid,BFS-coordinated-VNE,5
120,21,23760,23286,19.433,25,grid,grid,BFS-coordinated-VNE,5
121,21,23759,23195,17.73,25,grid,grid,BFS-coordinated-VNE,5
122,21,23763,23243,11.31,25,grid,grid,BFS-coordinated-VNE,5
123,21,23766,23291,23.811,25,grid,grid,BFS-coordinated-VNE,5
124,21,23771,23238,7.402,25,grid,grid,BFS-coordinated-VNE,5
125,21,23774,23339,18.224,25,grid,grid,BFS-coordinated-VNE,5
126,22,23780,22903,9.865,25,grid,grid,BFS-coordinated-VNE,5
127,22,23779,22935,19.468,25,grid,grid,BFS-coordinated-VNE,5
128,22,23783,22983,12.111,25,grid,grid,BFS-coordinated-VNE,5
129,22,23786,23031,16.594,25,grid,grid,BFS-coordinated-VNE,5
130,22,23791,22978,21.166,25,grid,grid,BFS-coordinated-VNE,5
131,22,23794,23079,0.547,25,grid,grid,BFS-coordinated-VNE,5
132,23,23800,23071,18.261,25,grid,grid,BFS-coordinated-VNE,5
133,23,23799,23023,8.975,25,grid,grid,BFS-coordinated-VNE,5
134,23,23803,23026,10.946,25,grid,grid,BFS-coordinated-VNE,5
135,23,23806,23074,11.213,25,grid,grid,BFS-coordinated-VNE,5
136,23,23811,22978,23.608,25,grid,grid,BFS-coordinated-VNE,5
137,23,23814,23122,22.106,25,grid,grid,BFS-coordinated-VNE,5
138,24,23820,23036,19.577,25,grid,grid,BFS-coordinated-VNE,5
139,24,23819,22935,11.684,25,grid,grid,BFS-coordinated-VNE,5
140,24,23823,22940,10.248,25,grid,grid,BFS-coordinated-VNE,5
141,24,23826,22988,11.94,25,grid,grid,BFS-coordinated-VNE,5
142,24,23831,22906,12.301,25,grid,grid,BFS-coordinated-VNE,5
143,24,23834,22983,14.889,25,grid,grid,BFS-coordinated-VNE,5
144,25,23840,23286,9.083,25,grid,grid,BFS-coordinated-VNE,5
145,25,23839,23195,2.155,25,grid,grid,BFS-coordinated-VNE,5
146,25,23843,23243,12.588,25,grid,grid,BFS-coordinated-VNE,5
147,25,23846,23291,17.578,25,grid,grid,BFS-coordinated-VNE,5
148,25,23851,23238,13.746,25,grid,grid,BFS-coordinated-VNE,5
149,25,23854,23339,8.086,25,grid,grid,BFS-coordinated-VNE,5
