,virtual-networks-id,virtual-nodes-id,substrate-nodes-id,cpu-demand,max-cpu-demand,virtual-topology,substrate-topology,mapping-algorithm,percentage-infra-resources
132,23,5585,98,11.881,25,redge,waxman,BFS-coordinated-VNE,5
133,23,5586,8,1.682,25,redge,waxman,BFS-coordinated-VNE,5
134,23,5587,20,18.608,25,redge,waxman,BFS-coordinated-VNE,5
135,23,5588,14,0.258,25,redge,waxman,BFS-coordinated-VNE,5
136,23,5589,1,20.928,25,redge,waxman,BFS-coordinated-VNE,5
137,23,5590,3,1.53,25,redge,waxman,BFS-coordinated-VNE,5
138,24,5606,9,10.517,25,redge,waxman,BFS-coordinated-VNE,5
139,24,5607,99,16.466,25,redge,waxman,BFS-coordinated-VNE,5
140,24,5608,0,24.153,25,redge,waxman,BFS-coordinated-VNE,5
141,24,5609,23,24.911,25,redge,waxman,BFS-coordinated-VNE,5
142,24,5610,15,3.559,25,redge,waxman,BFS-coordinated-VNE,5
143,24,5611,98,19.392,25,redge,waxman,BFS-coordinated-VNE,5
144,25,5624,8,19.205,25,redge,waxman,BFS-coordinated-VNE,5
145,25,5625,98,11.882,25,redge,waxman,BFS-coordinated-VNE,5
146,25,5626,14,0.964,25,redge,waxman,BFS-coordinated-VNE,5
147,25,5627,20,21.648,25,redge,waxman,BFS-coordinated-VNE,5
148,25,5628,1,11.183,25,redge,waxman,BFS-coordinated-VNE,5
149,25,5629,3,12.395,25,redge,waxman,BFS-coordinated-VNE,5
